,remse
0,0.0
1,0.01321265976065486
2,0.01321265976065486
3,0.01321265976065486
4,0.01321265976065486
5,0.01321265976065486
6,0.01321265976065486
7,0.01321265976065486
8,0.01321265976065486
9,0.01321265976065486
10,0.01321265976065486
11,0.01321265976065486
12,0.01321265976065486
13,0.01321265976065486
14,0.01321265976065486
15,0.01321265976065486
16,0.01321265976065486
17,0.01321265976065486
18,0.01321265976065486
19,0.01321265976065486
20,0.01321265976065486
21,0.016400159126585663
22,0.016400159126585663
23,0.016400159126585663
24,0.016400159126585663
25,0.016400159126585663
26,0.016400159126585663
27,0.016400159126585663
28,0.016400159126585663
29,0.013191674421767562
30,0.013191674421767562
31,0.013191674421767562
32,0.013191674421767562
33,0.013191674421767562
34,0.013191674421767562
35,0.013191674421767562
36,0.013191674421767562
37,0.013191674421767562
38,0.013191674421767562
39,0.012984156691333433
40,0.012720932749280217
41,0.011539284136533942
42,0.014869508565085027
43,0.014310552986053146
44,0.01438209496156015
45,0.014073518631721862
46,0.0140748423533987
47,0.014813571058174206
48,0.018136337280943455
49,0.018742343909951716
50,0.019946404376707336
51,0.02080136677845911
52,0.021987007692810246
53,0.022872001054230852
54,0.023910469735946294
55,0.025729844738976992
56,0.026974910339645594
57,0.027311975194023747
58,0.02761312437080464
59,0.027653326012133977
60,0.027499532429600206
61,0.027137257260709865
62,0.02658417500586683
63,0.026311921663995378
64,0.026252645334876482
65,0.026250576019890184
66,0.026242023562739
67,0.025962733376958293
68,0.025908155047117024
69,0.02592724184000551
70,0.025967179996431545
71,0.02587372472998019
72,0.025722911379194326
73,0.02557938033109296
74,0.025417170752434198
75,0.03634542284051237
76,0.036239946390429933
77,0.03624152636772081
78,0.036241421446686496
79,0.036344024081587316
80,0.03648088364709707
81,0.03130768323789236
82,0.03142824836610341
83,0.031546895309040396
84,0.03178552928253107
85,0.03210721577868023
86,0.03241761361576705
87,0.0328872977402028
88,0.03337275449826847
89,0.029023239740647345
90,0.029752090692369917
91,0.02992488439279173
92,0.03502449095600792
93,0.03637705475579155
94,0.03709948461388248
95,0.0376865349847206
96,0.03812378356347763
97,0.0387515845045992
98,0.04530244821177034
99,0.04575591984955844
100,0.046101087131317185
101,0.045969073635326006
102,0.0420054370747927
103,0.04223888783687345
104,0.04603353688735938
105,0.04619120033988507
106,0.04828346992971106
107,0.04787898425888311
108,0.04696244716202829
109,0.046478547375635976
110,0.04548013952495628
111,0.04550409391099664
112,0.045364623035930904
113,0.04436967342002961
114,0.04406502464490941
115,0.043712120156198415
116,0.04303711646652987
117,0.04291444553164341
118,0.042986661460190805
119,0.04352293593156814
120,0.042947706444219885
121,0.04244008226658786
122,0.042126916722044085
123,0.04214711094447558
124,0.04173153881644217
125,0.04124004074933056
126,0.040740355185547396
127,0.040267916530947585
128,0.04004804201185304
129,0.039892229408383925
130,0.03967195143861296
131,0.03950254398187148
132,0.03951299365787423
133,0.03955292268648526
134,0.039619259856259734
135,0.0396736413763027
136,0.039818635629937746
137,0.039963066238544835
138,0.03994457817089548
139,0.03999278382495806
140,0.039966315449915434
141,0.04004494055499988
142,0.040043973870591804
143,0.040089590368937236
144,0.04008002104331882
145,0.04008547390660552
146,0.04011625115058527
147,0.040085173001184256
148,0.039822852846047314
149,0.039774412355774044
150,0.039771390383455965
151,0.03975480065208964
152,0.03556399514400415
153,0.035475450878459575
154,0.03542869350710619
155,0.03534378150558464
156,0.035176768010489176
157,0.03507184184849112
158,0.02605792174422289
159,0.02598592791702745
160,0.0258344553595143
161,0.025756993547226104
162,0.025739532191545088
163,0.02563328481638915
164,0.025622972300191362
165,0.025645874074410727
166,0.02561530294341212
167,0.02568342342691313
168,0.02567559548772309
169,0.025743177691217502
170,0.025733884457103038
171,0.025768350106555534
172,0.02583642923912171
173,0.025985911870033296
174,0.025975507284227813
175,0.02598877222496058
176,0.026086299388074434
177,0.026153277815167554
178,0.026179754188787256
179,0.026416852492726028
180,0.026432684453113073
181,0.026543654487089664
182,0.026644588452938166
183,0.03289019700778274
184,0.032955118976019285
185,0.03305055372900482
186,0.03302731288761524
187,0.03307937688628103
188,0.03318434900696864
189,0.033225208236021854
190,0.033288928261831205
191,0.033303110241115486
192,0.03330682370936562
193,0.03329668254081496
194,0.033275306363915194
195,0.03331841442307681
196,0.033348829765883985
197,0.03332315646290048
198,0.0333392577232055
199,0.0333411279158354
200,0.033366609178470966
201,0.03329912376074264
202,0.03322560541805873
203,0.033121254898846354
204,0.03307982118082776
205,0.03289725726536547
206,0.032853935883046
207,0.03273550551165915
208,0.03268276086464753
209,0.03256543549589138
210,0.032672818855680144
211,0.035384366335446504
212,0.03543257247836441
213,0.035556182206737404
214,0.03572897430864203
215,0.035701443675226444
216,0.035726499974847684
217,0.035981011303548964
218,0.04015762212788237
219,0.040233912454740416
220,0.040524057028724914
221,0.04406742641158886
222,0.04421988266639809
223,0.04443827469598607
224,0.04146672211920819
225,0.04122030191073739
226,0.037434345739054145
227,0.03777690148365174
228,0.03842323214775724
229,0.03916591316427534
230,0.03997215620410036
231,0.040708022963359417
232,0.041059884493637316
233,0.04152611169851068
234,0.042310450168756605
235,0.04252137450409952
236,0.04189464883290147
237,0.04205565237491548
238,0.04614504473294545
239,0.04694838030804867
240,0.04707711382264958
241,0.047778698213033696
242,0.04750745318302611
243,0.04387441375182074
244,0.04469287414253669
245,0.0448061102488486
246,0.044878440827680464
247,0.04450023879104861
248,0.044416379044478996
249,0.04421162928754113
250,0.04496088722893591
251,0.04531737169455144
252,0.044984617665602335
253,0.04548327940535617
254,0.0456445810976072
255,0.045634257082986567
256,0.04576533217015067
257,0.04475002279601189
258,0.04454910927229892
259,0.043998924125959245
260,0.043783741965141725
261,0.04245267717640806
262,0.04235912438659914
263,0.04275227634305564
264,0.04369174474969563
265,0.04254036739450359
266,0.042887895146887206
267,0.042445044990157756
268,0.04294626308305606
269,0.04343602246887762
270,0.046394563571199074
271,0.043917372242672024
272,0.04383972322974324
273,0.043433146394564845
274,0.042897509920806313
275,0.04270065166660345
276,0.04282559632083786
277,0.04364520222492511
278,0.04352313852818946
279,0.04325387153009482
280,0.04307876973746752
281,0.039867282569991266
282,0.04344132820287479
283,0.04327471434563144
284,0.04274637919287401
285,0.042940236400716314
286,0.04257282437873336
287,0.042629036679512414
288,0.03841725732567619
289,0.03839521252491554
290,0.04227350504112285
291,0.04211695780671928
292,0.04214854097554033
293,0.042473222390095086
294,0.04292641698527189
295,0.04320497796776001
296,0.04390705162863123
297,0.04473927529597451
298,0.0461725505748505
299,0.045611874062849424
300,0.045679305838533656
301,0.045793906018022884
302,0.045310916160946145
303,0.04431503565671936
304,0.043725740498662326
305,0.04245500025682578
306,0.04191364021295622
307,0.04220549177952186
308,0.0433179172827893
309,0.044868431519972725
310,0.04497498941171772
311,0.04813201715228709
312,0.0484624511224251
313,0.048584866437067435
314,0.04853049046981665
315,0.048199020822824276
316,0.04797942258328711
317,0.04817919563423117
318,0.04797788030683589
319,0.04811222183027961
320,0.04791243667271957
321,0.047802514583159594
322,0.047711204547250724
323,0.04743827260543079
324,0.046771339150767845
325,0.046996914116114966
326,0.04701424715628328
327,0.047224146658631914
328,0.047142808819745224
329,0.04708508813132006
330,0.04441365599648773
331,0.04441454994884502
332,0.04473399421554708
333,0.044686966068332654
334,0.04512156623167032
335,0.046193529111690196
336,0.04628518435064988
337,0.045249972896549556
338,0.04738369398319291
339,0.04822815962777658
340,0.04910911760933002
341,0.04946374681815477
342,0.0460469865761311
343,0.045772168577085506
344,0.0463984282336176
345,0.04616580267266057
346,0.04598288652455326
347,0.045473153988162464
348,0.045322314946097376
349,0.0447835985803103
350,0.04036915002053916
351,0.040128776929934495
352,0.04459552008772774
353,0.04282315504110132
354,0.04052888865424558
355,0.03940735474364192
356,0.03801209963624857
357,0.03695832769770974
358,0.03021092289744124
359,0.029603501737965516
360,0.029404119101298875
361,0.02909233017838823
362,0.028892605777920084
363,0.028691141018710696
364,0.028479961578048066
365,0.029354194530202545
366,0.02952238466259471
367,0.030370951937841107
368,0.031089683255284026
369,0.03202285017946573
370,0.03266896777276787
371,0.02828285932017819
372,0.028942748858873216
373,0.029213390186403447
374,0.029615594882913012
375,0.03017466190188052
376,0.030825115316726312
377,0.03051754581600044
378,0.03085865819182247
379,0.030392251886371117
380,0.030265318845370807
381,0.030077425115679148
382,0.02789066736155046
383,0.025613972653342445
384,0.026412947193036912
385,0.026018555940427675
386,0.026832059117216416
387,0.02839680763124591
388,0.03523998998961542
389,0.03585306466795924
390,0.035759704433889344
391,0.03610399788461528
392,0.0345437298193713
393,0.033880063461141315
394,0.032943472988805504
395,0.031885364187265605
396,0.03171857176113198
397,0.031157447238623324
398,0.029827052979770948
399,0.03541116055166066
400,0.03523320502317096
401,0.035338156452756946
402,0.03549629449676102
403,0.03566167657390901
404,0.03560685293295369
405,0.035808617799382395
406,0.036187346840679105
407,0.03705480813714781
408,0.03796941689868201
409,0.03813773193462534
410,0.038387739996986775
411,0.03890981677985791
412,0.03276724990291905
413,0.032129701702104295
414,0.03658485221038231
415,0.03636287221359934
416,0.03621383743042596
417,0.03618920210914357
418,0.036407719526146305
419,0.036296807551070606
420,0.03649212217249715
421,0.03650058325762554
422,0.03616046210997517
