,remse
0,0.0
1,0.01597782567572839
2,0.01597782567572839
3,0.01597782567572839
4,0.01597782567572839
5,0.01597782567572839
6,0.01597782567572839
7,0.01597782567572839
8,0.01597782567572839
9,0.01597782567572839
10,0.01597782567572839
11,0.01597782567572839
12,0.01597782567572839
13,0.01597782567572839
14,0.01597782567572839
15,0.01597782567572839
16,0.01597782567572839
17,0.01597782567572839
18,0.01597782567572839
19,0.01597782567572839
20,0.01597782567572839
21,0.019315285904868456
22,0.019315285904868456
23,0.019315285904868456
24,0.019315285904868456
25,0.019315285904868456
26,0.019315285904868456
27,0.019315285904868456
28,0.019315285904868456
29,0.01656167226423774
30,0.01656167226423774
31,0.01656167226423774
32,0.01656167226423774
33,0.01656167226423774
34,0.01656167226423774
35,0.01656167226423774
36,0.01656167226423774
37,0.01656167226423774
38,0.01656167226423774
39,0.016337008004009026
40,0.016068151375070384
41,0.014915134652007474
42,0.014899400559642458
43,0.013929340576894017
44,0.013842575687186616
45,0.013061943140050505
46,0.012230595970164928
47,0.01230672974554916
48,0.01444553833942431
49,0.014786470336239579
50,0.0160762684601116
51,0.016843114476678373
52,0.017912494840698314
53,0.018777710024920524
54,0.019718981493332875
55,0.021287474095452452
56,0.021950996763273056
57,0.02172469822337228
58,0.021369082504575827
59,0.021427026499877547
60,0.02141946113220621
61,0.021570190188623658
62,0.021702146073151195
63,0.021607640819830597
64,0.021669654434222092
65,0.021396143928440373
66,0.021157740571208162
67,0.02071295143027553
68,0.020495185171329092
69,0.020333632855784788
70,0.02039960965389816
71,0.0202280914249897
72,0.02018321364912356
73,0.020088927939253057
74,0.02015801329061654
75,0.02936822698354335
76,0.028988569839528015
77,0.028916982089439127
78,0.02887411737828236
79,0.02898535608031673
80,0.02914690003652625
81,0.024921956393421617
82,0.02587792134999175
83,0.027438033738244078
84,0.02924279813194651
85,0.03083418457510658
86,0.03230137724091283
87,0.03420277440035104
88,0.036199617855235414
89,0.03508500208403341
90,0.03744679119876825
91,0.037881872599289136
92,0.041767509800100876
93,0.044743806632996506
94,0.04721827391528115
95,0.04895931960228601
96,0.05029325628935596
97,0.05216805311497324
98,0.056115040849473816
99,0.05746970172226365
100,0.05839511540935906
101,0.058017146130364544
102,0.056084586401262744
103,0.05679813835940943
104,0.05826379427301576
105,0.0586774741395292
106,0.058255980167291756
107,0.057800406202742356
108,0.05646759388246723
109,0.05584400295993622
110,0.05430864959520826
111,0.05494418248963434
112,0.055095382735638104
113,0.05368528857243442
114,0.05321144531538437
115,0.052669895162032715
116,0.05097532577927511
117,0.050620631763743554
118,0.05072783515165126
119,0.05232270568616388
120,0.05074679118132317
121,0.04918107020928021
122,0.04806743719067977
123,0.04805041018351277
124,0.0465478073432386
