label,img_distance,anomaly_score,z_distance
0,0.07352109253406525,0.07356015592813492,0.0017018105136230588
0,0.02343585342168808,0.023452123627066612,0.000310510367853567
0,0.020257897675037384,0.020286690443754196,0.0002279227483086288
0,0.017087386921048164,0.017131289467215538,0.0001506819244241342
0,0.014364571310579777,0.014424152672290802,8.58154016896151e-05
0,0.040575914084911346,0.04057689011096954,0.0007736458210274577
0,0.016642341390252113,0.016688961535692215,0.00014015809574630111
0,0.018709568306803703,0.01874496228992939,0.00018886390898842365
0,0.019652996212244034,0.019684216007590294,0.0002124558959621936
0,0.01656690239906311,0.016614001244306564,0.00013837177539244294
0,0.02722613327205181,0.027232710272073746,0.0004109676810912788
0,0.018733222037553787,0.01876850612461567,0.0001894185843411833
0,0.034775927662849426,0.034775976091623306,0.0006148586398921907
0,0.017540453001856804,0.017581775784492493,0.0001613719796296209
0,0.014598194509744644,0.014656491577625275,9.143745410256088e-05
0,0.018556945025920868,0.018593059852719307,0.0001852817222243175
0,0.045519616454839706,0.04552324861288071,0.000910409667994827
0,0.012975363060832024,0.013044278137385845,5.1988710765726864e-05
0,0.013543420471251011,0.013608088716864586,6.591987039428204e-05
0,0.012868656776845455,0.012938464060425758,4.935039396514185e-05
0,0.021201299503445625,0.021226393058896065,0.0002522258146200329
0,0.08111254125833511,0.08118707686662674,0.0019240863621234894
0,0.025391407310962677,0.02540198341012001,0.00036214556894265115
0,0.012727003544569016,0.01279805414378643,4.5834814955014735e-05
0,0.014416988007724285,0.014476276002824306,8.707799133844674e-05
0,0.06534484028816223,0.06536994129419327,0.0014672500547021627
0,0.015463722869753838,0.01551773026585579,0.00011215699487365782
0,0.019996672868728638,0.020026491954922676,0.00022123163216747344
0,0.024303624406456947,0.024317163974046707,0.0003333640634082258
0,0.013881341554224491,0.013943793252110481,7.413565617753193e-05
0,0.01903642900288105,0.019070323556661606,0.000196797278476879
0,0.014333839528262615,0.014393594115972519,8.507463644491509e-05
0,0.019445888698101044,0.019477983936667442,0.00020718325686175376
0,0.02070534974336624,0.020732460543513298,0.00023942350526340306
0,0.020435143262147903,0.020463258028030396,0.00023247272474691272
0,0.015200668945908546,0.015255911275744438,0.00010587619908619672
0,0.015157094225287437,0.015212546102702618,0.00010483441292308271
0,0.015299845486879349,0.01535461563616991,0.00010824576747836545
0,0.015932846814393997,0.015984226018190384,0.00012332748156040907
0,0.013194303959608078,0.013261491432785988,5.737875835620798e-05
0,0.01285319123417139,0.012923130765557289,4.896721293334849e-05
0,0.012982731685042381,0.013051586225628853,5.217064972384833e-05
0,0.018844574689865112,0.018879342824220657,0.0001920308859553188
0,0.0127128716558218,0.012784049846231937,4.548323340713978e-05
0,0.014294430613517761,0.014354409649968147,8.412449096795171e-05
0,0.013673035427927971,0.013736829161643982,6.907642091391608e-05
0,0.018394675105810165,0.01843157224357128,0.00018147107039112598
0,0.014998618513345718,0.015054848045110703,0.00010104280227096751
0,0.015602017752826214,0.0156553965061903,0.00011545404413482174
0,0.014697626233100891,0.014755395241081715,9.382639109389856e-05
0,0.03150792419910431,0.03150913491845131,0.0005261164624243975
0,0.01699913665652275,0.017043564468622208,0.00014859670773148537
0,0.023553811013698578,0.023569688200950623,0.0003136113518849015
0,0.013237465173006058,0.013304326683282852,5.843801045557484e-05
0,0.017601583153009415,0.017642570659518242,0.00016281263378914446
0,0.019086692482233047,0.019120359793305397,0.00019806924683507532
0,0.015576704405248165,0.015630196779966354,0.00011485068534966558
0,0.014682838693261147,0.014740685932338238,9.347099694423378e-05
0,0.01294801291078329,0.01301715336740017,5.1313123549334705e-05
0,0.014725304208695889,0.014782927930355072,9.449081699131057e-05
0,0.06062885746359825,0.0606476254761219,0.0013341846643015742
0,0.019797049462795258,0.019827675074338913,0.0002161306911148131
0,0.013663247227668762,0.013727106153964996,6.883839523652568e-05
0,0.037856098264455795,0.037856291979551315,0.0006990096881054342
0,0.018383551388978958,0.01842050440609455,0.00018120983440894634
0,0.015485407784581184,0.015539315529167652,0.00011267430818406865
0,0.01271974015980959,0.012790855951607227,4.5654171117348596e-05
0,0.03441108763217926,0.03441117703914642,0.000604921136982739
0,0.01844131574034691,0.018477987498044968,0.00018256668408866972
0,0.013527145609259605,0.01359192468225956,6.552288687089458e-05
0,0.01506401039659977,0.015119916759431362,0.00010260796261718497
0,0.011933039873838425,0.012012956663966179,2.593751923996024e-05
0,0.013810886070132256,0.013873783871531487,7.242624269565567e-05
0,0.054298337548971176,0.05430968478322029,0.0011560764396563172
0,0.02025371417403221,0.020282523706555367,0.00022781554434914142
0,0.01593102142214775,0.015982413664460182,0.00012328407319728285
0,0.029984237626194954,0.029986802488565445,0.0004849738616030663
0,0.018582144752144814,0.018618140369653702,0.00018587328668218106
0,0.018732257187366486,0.018767544999718666,0.00018939618894364685
0,0.017282797023653984,0.017325565218925476,0.00015529507072642446
0,0.0228184275329113,0.02283686213195324,0.0002943174331448972
0,0.025958292186260223,0.02596750482916832,0.0003771905030589551
0,0.013295972719788551,0.013362398371100426,5.987234180793166e-05
0,0.012636402621865273,0.012708285823464394,4.357755824457854e-05
0,0.0175339188426733,0.017575278878211975,0.00016121786029543728
0,0.01962633803486824,0.019657669588923454,0.00021177672897465527
0,0.02208726294338703,0.022108519449830055,0.00027522488380782306
0,0.014583984389901161,0.014642358757555485,9.109595703193918e-05
0,0.015610277652740479,0.015663618221879005,0.0001156507569248788
0,0.01898951083421707,0.01902361586689949,0.00019561019144020975
0,0.09322096407413483,0.09336932748556137,0.002280576853081584
0,0.14992500841617584,0.15060196816921234,0.003981480840593576
0,0.1418137401342392,0.1424032598733902,0.003727284260094166
0,0.033839937299489975,0.0338401161134243,0.0005893796333111823
0,0.031273674219846725,0.031275056302547455,0.0005197798018343747
0,0.024956712499260902,0.02496841736137867,0.0003506305511109531
0,0.027179906144738197,0.027186568826436996,0.0004097329801879823
0,0.024084044620394707,0.024098241701722145,0.00032757222652435303
0,0.019128762185573578,0.019162241369485855,0.00019913521828129888
0,0.10140318423509598,0.1016114205121994,0.0025225342251360416
0,0.13834010064601898,0.13889232277870178,0.0036215423606336117
0,0.1420176923274994,0.14260941743850708,0.0037336675450205803
0,0.13017085194587708,0.13063833117485046,0.0033777770586311817
0,0.12211039662361145,0.12249863892793655,0.003137582680210471
0,0.1367863118648529,0.1373220980167389,0.0035751573741436005
0,0.09345276653766632,0.0936027243733406,0.0022874230053275824
0,0.1395808458328247,0.14014630019664764,0.0036585910711437464
0,0.01893637329339981,0.01897072046995163,0.00019426704966463149
0,0.09158972650766373,0.09172705560922623,0.0022324335295706987
0,0.0185074545443058,0.018543805927038193,0.00018411982455290854
0,0.053221262991428375,0.05323148891329765,0.0011258423328399658
0,0.016197580844163895,0.016247116029262543,0.00012961591710336506
0,0.0244278647005558,0.02444104105234146,0.00033664453076198697
0,0.01448151282966137,0.014540444128215313,8.863141556503251e-05
0,0.021144522354006767,0.02116987854242325,0.0002507573808543384
0,0.034715645015239716,0.034715697169303894,0.0006132160779088736
0,0.08647795021533966,0.08658281713724136,0.002081790706142783
0,0.02871580235660076,0.028719943016767502,0.0004508571873884648
0,0.045460645109415054,0.04546423628926277,0.0009087658836506307
0,0.036048077046871185,0.036048080772161484,0.0006495603010989726
0,0.023943720385432243,0.023958349600434303,0.00032387429382652044
0,0.04506208747625351,0.045065417885780334,0.0008976588724181056
0,0.024900253862142563,0.024912109598517418,0.00034913563285954297
0,0.07282430678606033,0.07286062091588974,0.0016814658883959055
0,0.11101819574832916,0.11130540072917938,0.002807703334838152
0,0.1161872148513794,0.11652027070522308,0.002961323596537113
0,0.06138535588979721,0.06140509620308876,0.0013555091572925448
0,0.09720399975776672,0.09738060086965561,0.0023982669226825237
0,0.043548934161663055,0.04355134442448616,0.0008555380045436323
0,0.032300397753715515,0.03230111673474312,0.0005475773359648883
0,0.023785989731550217,0.023801114410161972,0.00031972010037861764
