label,anomaly_score
0,0.0051330216228961945
0,0.005083599593490362
0,0.005022465251386166
0,0.0050561195239424706
0,0.005057328846305609
0,0.005129221826791763
0,0.005155039019882679
0,0.005057779140770435
0,0.005144850350916386
0,0.0050996094942092896
0,0.0051355790346860886
0,0.005089079961180687
0,0.005109888501465321
0,0.005113858729600906
0,0.005072707775980234
0,0.005040455609560013
0,0.009337798692286015
0,0.017520466819405556
0,0.005113523453474045
0,0.005070733837783337
0,0.00514996750280261
0,0.005070506129413843
0,0.0050850543193519115
0,0.0050684926100075245
0,0.005191284231841564
0,0.005006743595004082
0,0.0050426060333848
0,0.005210035480558872
0,0.005126660224050283
0,0.005080617032945156
0,0.0051405285485088825
0,0.005145313683897257
0,0.005135925952345133
0,0.005145201459527016
0,0.005129544995725155
0,0.005182784982025623
0,0.005116921383887529
0,0.005180715583264828
0,0.005182020366191864
0,0.0051654321141541
0,0.005006254184991121
0,0.0051438044756650925
0,0.005070355720818043
0,0.005164721980690956
0,0.00514255091547966
0,0.005991428159177303
0,0.005169495474547148
0,0.005183616187423468
0,0.005126455798745155
0,0.005188944283872843
0,0.0051177265122532845
0,0.005085289478302002
0,0.005116636399179697
0,0.005178848747164011
0,0.00520486431196332
0,0.005032210610806942
0,0.005128018092364073
0,0.00503948051482439
0,0.0050553856417536736
0,0.005061731208115816
0,0.005046558566391468
0,0.005007847212255001
0,0.005102796480059624
0,0.005016481038182974
0,0.0050071110017597675
0,0.00503647280856967
0,0.005042077507823706
0,0.005062095355242491
0,0.0051537551917135715
0,0.005014663562178612
0,0.005032356828451157
0,0.005030693486332893
0,0.005018278025090694
0,0.005018978845328093
0,0.005057457834482193
0,0.00501872505992651
0,0.00513351708650589
0,0.0050163185223937035
0,0.00506595429033041
0,0.005008360370993614
0,0.005014988128095865
0,0.005007057450711727
0,0.0050109256990253925
0,0.007733600214123726
0,0.005010080523788929
0,0.005068114958703518
0,0.005024673882871866
0,0.005015617702156305
0,0.0050664786249399185
0,0.005096834618598223
0,0.005097011104226112
0,0.005177719052881002
0,0.005193372257053852
0,0.005175990983843803
0,0.005143686197698116
0,0.00513311056420207
0,0.005088460631668568
0,0.005094308406114578
0,0.005133544094860554
0,0.005151913966983557
0,0.011082998476922512
0,0.005141000729054213
0,0.0050714947283267975
0,0.005060029216110706
0,0.005062959156930447
0,0.005015677306801081
0,0.005149213597178459
0,0.005153387784957886
0,0.005094605498015881
0,0.005079163238406181
0,0.006009495351463556
0,0.0050830054096877575
0,0.005066217854619026
0,0.005113005638122559
0,0.005005925428122282
0,0.00515385065227747
0,0.005084104835987091
0,0.005197984166443348
0,0.005164784844964743
0,0.00516146793961525
0,0.005190651398152113
0,0.005100256763398647
0,0.005130215082317591
0,0.005170582793653011
0,0.005074726417660713
0,0.00510489521548152
0,0.005108079873025417
0,0.005138655658811331
0,0.005153341684490442
0,0.005057940725237131
0,0.0051332334987819195
0,0.005155754741281271
0,0.006005996838212013
0,0.005019034259021282
0,0.005063517484813929
0,0.0050673652440309525
0,0.005068417172878981
0,0.005072583444416523
0,0.005040873773396015
0,0.005054027307778597
0,0.0050201211124658585
0,0.005059004761278629
0,0.005019109696149826
0,0.005050116218626499
0,0.005042993929237127
0,0.005006666295230389
0,0.005125836469233036
0,0.0050460114143788815
0,0.0052231689915061
0,0.005073593929409981
0,0.005090227350592613
0,0.0050150686874985695
0,0.0050905304960906506
0,0.00500840786844492
0,0.005023802164942026
0,0.0050684488378465176
0,0.005036565009504557
0,0.005053644999861717
0,0.005028563551604748
0,0.0051881675608456135
0,0.005162009969353676
0,0.005016425158828497
0,0.005139937624335289
0,0.005132600199431181
0,0.005103179253637791
0,0.0050906771793961525
0,0.005147082265466452
0,0.0051298197358846664
0,0.005103504750877619
0,0.005160415079444647
0,0.0051579601131379604
0,0.005119111388921738
0,0.005211338400840759
0,0.005205261055380106
0,0.005093373358249664
0,0.005156656261533499
0,0.005108917132019997
0,0.005071069113910198
0,0.005154327489435673
0,0.005162830930203199
0,0.00518736382946372
0,0.005179739557206631
0,0.005203622858971357
0,0.005094820633530617
0,0.005183091387152672
0,0.005059373565018177
0,0.005175847560167313
0,0.0051666744984686375
0,0.005973835475742817
0,0.00515020964667201
0,0.00511054415255785
0,0.005215667188167572
0,0.005175059195607901
0,0.005007315892726183
0,0.005155359860509634
0,0.005077876150608063
0,0.0050918287597596645
0,0.0051496801897883415
0,0.005037763621658087
0,0.005147799849510193
0,0.005093350075185299
0,0.005115044303238392
0,0.005092415492981672
0,0.005208748858422041
0,0.005177098326385021
0,0.005168687552213669
0,0.005210569128394127
0,0.005210882984101772
0,0.005185343790799379
0,0.005141107831150293
0,0.005109116435050964
0,0.005202231463044882
0,0.005144738592207432
0,0.005144244991242886
0,0.005196272395551205
0,0.0050959098152816296
0,0.005139639601111412
0,0.0051948195323348045
0,0.005168083589524031
0,0.005163134075701237
0,0.005174967925995588
0,0.005155105143785477
0,0.005021227058023214
0,0.005025576800107956
0,0.005035595968365669
0,0.00507481349632144
0,0.0051492261700332165
0,0.005170190706849098
0,0.005174611229449511
0,0.005032691173255444
0,0.005191896576434374
0,0.00507753062993288
0,0.005072492174804211
0,0.005075318738818169
0,0.0051552955992519855
0,0.005199891980737448
0,0.005110294092446566
0,0.0051323724910616875
0,0.005186364986002445
0,0.005197377875447273
0,0.005211638752371073
0,0.005102436523884535
0,0.005023956764489412
0,0.0051271249540150166
0,0.005162461660802364
0,0.005013053771108389
0,0.005089511629194021
0,0.005067126825451851
0,0.0051818410865962505
0,0.005486102309077978
0,0.005047083366662264
0,0.005288688465952873
0,0.005042007192969322
0,0.005412805825471878
0,0.005179813597351313
0,0.005242936313152313
0,0.005010146647691727
0,0.005112739745527506
0,0.007202438544481993
0,0.0053825657814741135
0,0.005334357265383005
0,0.0050657945685088634
0,0.0051710596308112144
0,0.005160368978977203
0,0.005261281039565802
0,0.005007303319871426
0,0.005364048760384321
0,0.00507650151848793
0,0.008909505791962147
0,0.005280609708279371
0,0.006278875283896923
0,0.005210105329751968
0,0.005151737481355667
0,0.005214537959545851
0,0.005487579852342606
0,0.005016005598008633
0,0.006076894234865904
0,0.006284324452280998
0,0.00549941323697567
0,0.005034218542277813
