label,img_distance,anomaly_score,z_distance
0,0.019104797393083572,0.019106058403849602,8.120780694298446e-05
0,0.03296878561377525,0.03297403082251549,0.0002920324623119086
0,0.024613039568066597,0.024616016075015068,0.00014748725516255945
0,0.03579733520746231,0.03580319881439209,0.00034562256769277155
0,0.02150815911591053,0.02151009440422058,0.00010325959738111123
0,0.05290251597762108,0.05291213095188141,0.0006718321237713099
0,0.05580328777432442,0.05581314489245415,0.0007291482179425657
0,0.04691598564386368,0.04692428931593895,0.0005575884715653956
0,0.017992272973060608,0.017993250861763954,7.126677519408986e-05
0,0.047816332429647446,0.047824833542108536,0.0005745277157984674
0,0.02432297356426716,0.024325845763087273,0.00014295274741016328
0,0.02179272286593914,0.021794741973280907,0.00010591510363155976
0,0.023479288443922997,0.023481866344809532,0.0001300005824305117
0,0.05169416964054108,0.051703520119190216,0.0006481778109446168
0,0.03168331831693649,0.03168828412890434,0.00026833824813365936
0,0.016370372846722603,0.016370980069041252,5.7158558774972335e-05
0,0.048079218715429306,0.04808777570724487,0.0005794859025627375
0,0.026453958824276924,0.026457609608769417,0.0001771536044543609
0,0.02389504387974739,0.023897765204310417,0.00013633827620651573
0,0.055659517645835876,0.05566936358809471,0.0007262937724590302
0,0.03277546912431717,0.03278067335486412,0.00028844139887951314
0,0.044547442346811295,0.04455522447824478,0.0005133424419909716
0,0.04602690041065216,0.046035006642341614,0.0005409247241914272
0,0.02654038555920124,0.02654406800866127,0.00017858170031104237
0,0.0572606585919857,0.05727062001824379,0.0007581631070934236
0,0.025201700627803802,0.025204887613654137,0.00015681079821661115
0,0.02378603257238865,0.02378871664404869,0.00013466793461702764
0,0.034550804644823074,0.034556396305561066,0.0003217727644369006
0,0.028418170288205147,0.02842242270708084,0.00021031819051131606
0,0.03766670823097229,0.0376729853451252,0.00038201978895813227
0,0.028981192037463188,0.028985565528273582,0.00022008096857462078
0,0.03844679892063141,0.038453247398138046,0.0003974171122536063
0,0.027650339528918266,0.02765442430973053,0.0001971827878151089
0,0.02112579718232155,0.021127618849277496,9.970513201551512e-05
0,0.017528774216771126,0.017529640346765518,6.718469376210123e-05
0,0.04215351492166519,0.042160775512456894,0.0004691254289355129
0,0.0464913472533226,0.04649955779314041,0.000549621821846813
0,0.05276620015501976,0.0527757853269577,0.0006691539892926812
0,0.023615926504135132,0.023618550971150398,0.00013207347365096211
0,0.02227276749908924,0.022274939343333244,0.0001121384120779112
0,0.029796302318572998,0.02980085462331772,0.00023440133372787386
0,0.02509208396077156,0.02509523183107376,0.00015506277850363404
0,0.03825698420405388,0.038263387978076935,0.00039365963311865926
0,0.027841759845614433,0.02784588560461998,0.0002004376583499834
0,0.06534593552350998,0.06535588204860687,0.0009214802994392812
0,0.04464345797896385,0.04465126246213913,0.0005151271470822394
0,0.02236850932240486,0.0223707128316164,0.00011352554429322481
0,0.027325011789798737,0.027328992262482643,0.00019168201833963394
0,0.03113912232220173,0.03114396706223488,0.00025844422634691
0,0.03696262463927269,0.03696874529123306,0.00036822594120167196
0,0.06280204653739929,0.06281240284442902,0.0008696947479620576
0,0.03289228677749634,0.03289751708507538,0.00029061027453280985
0,0.04883697256445885,0.048845697194337845,0.0005938061513006687
0,0.021044932305812836,0.021046731621026993,9.89554391708225e-05
0,0.02697090618312359,0.0269747506827116,0.00018574019486550242
0,0.04287850484251976,0.042885921895504,0.0004824597272090614
0,0.020128697156906128,0.020130235701799393,9.051468077814206e-05
0,0.02205684594810009,0.022058947011828423,0.00010903012298513204
0,0.03527384623885155,0.03527959808707237,0.00033556410926394165
0,0.03851921111345291,0.03852567449212074,0.00039885248406790197
0,0.07331071048974991,0.07331886142492294,0.0010854060528799891
0,0.04142911359667778,0.04143621399998665,0.0004558527725748718
0,0.024022961035370827,0.024025728926062584,0.00013830589887220412
0,0.03452323377132416,0.03452881798148155,0.0003212495648767799
0,0.01980164274573326,0.019803090021014214,8.752664143685251e-05
0,0.030347585678100586,0.030352257192134857,0.0002442057302687317
0,0.02797643654048443,0.027980592101812363,0.00020273550762794912
0,0.029957501217722893,0.02996208891272545,0.00023725851497147232
0,0.04285231977701187,0.04285973310470581,0.0004819771565962583
0,0.08648525923490524,0.08649100363254547,0.0013454180443659425
0,0.0748373419046402,0.07484517991542816,0.0011171394726261497
0,0.04384860768914223,0.04385623708367348,0.0005003800615668297
0,0.03411532938480377,0.034120824187994,0.00031352558289654553
0,0.03531183302402496,0.035317592322826385,0.00033629199606366456
0,0.06025641784071922,0.06026659533381462,0.0008182318997569382
0,0.0335100032389164,0.03351536765694618,0.000302137341350317
0,0.034855917096138,0.034861575812101364,0.00032757778535597026
0,0.03729045018553734,0.03729664161801338,0.0003746356815099716
0,0.027443723753094673,0.02744774892926216,0.00019368458015378565
0,0.019777672365307808,0.019779114052653313,8.730831905268133e-05
0,0.03073941543698311,0.030744172632694244,0.0002512311330065131
0,0.031005365774035454,0.031010182574391365,0.0002560251159593463
0,0.026673059910535812,0.02667679265141487,0.00018077985441777855
0,0.01840483583509922,0.018405916169285774,7.49308310332708e-05
0,0.021111411973834038,0.021113229915499687,9.957177098840475e-05
0,0.017405038699507713,0.017405876889824867,6.610137643292546e-05
0,0.029653113335371017,0.0296576339751482,0.00023187008628156036
0,0.022368207573890686,0.022370411083102226,0.00011352116416674107
0,0.01985122822225094,0.019852690398693085,8.797882765065879e-05
0,0.02394128404557705,0.02394402213394642,0.000137048598844558
0,0.09516002982854843,0.09516450017690659,0.0014302809722721577
0,0.01826859824359417,0.018269645050168037,7.371781975962222e-05
0,0.023396044969558716,0.023398594930768013,0.0001287423656322062
0,0.04530256614089012,0.04531051591038704,0.0005273972637951374
0,0.016432343050837517,0.01643296331167221,5.76880993321538e-05
0,0.04080258309841156,0.040809545665979385,0.0004440082120709121
0,0.024759327992796898,0.024762356653809547,0.00014978930994402617
0,0.016269395127892494,0.016269981861114502,5.629767110804096e-05
0,0.024011023342609406,0.024013785645365715,0.0001381219335598871
0,0.029476851224899292,0.02948133274912834,0.0002287633833475411
0,0.022591695189476013,0.022593973204493523,0.00011677977454382926
0,0.03189451992511749,0.031899530440568924,0.00027220070478506386
0,0.10126545280218124,0.10126930475234985,0.001489649643190205
0,0.03923993930220604,0.039246559143066406,0.0004131646710447967
0,0.019331341609358788,0.019332662224769592,8.325462113134563e-05
0,0.025258375331759453,0.02526158280670643,0.0001577167713548988
0,0.0240398570895195,0.024042630568146706,0.0001385664800181985
0,0.02303544245660305,0.023037869483232498,0.00012333501945249736
0,0.017809981480240822,0.017810914665460587,6.965692591620609e-05
0,0.02709263563156128,0.027096526697278023,0.0001877772156149149
0,0.07193125039339066,0.07193969190120697,0.0010568153811618686
0,0.03470148146152496,0.03470710664987564,0.0003246367268729955
0,0.02240895852446556,0.022411175072193146,0.0001141131142503582
0,0.029255090281367302,0.02925952523946762,0.00022486885427497327
0,0.019794093444943428,0.01979553885757923,8.745787636144087e-05
0,0.024584317579865456,0.02458728291094303,0.0001470364077249542
0,0.016148528084158897,0.016149090602993965,5.527020766749047e-05
0,0.017316974699497223,0.017317792400717735,6.533210398629308e-05
0,0.02303571254014969,0.023038139566779137,0.00012333902122918516
0,0.01665874570608139,0.016659416258335114,5.96292047703173e-05
0,0.01741728000342846,0.017418120056390762,6.620841304538772e-05
0,0.017428088933229446,0.017428932711482048,6.630301504628733e-05
0,0.019160039722919464,0.019161315634846687,8.170613727997988e-05
0,0.0211692713201046,0.02117110602557659,0.00010010851110564545
0,0.016973258927464485,0.01697399839758873,6.234351894818246e-05
0,0.04339860379695892,0.04340613633394241,0.0004920564242638648
0,0.02612604945898056,0.026129577308893204,0.00017176262917928398
0,0.014395494014024734,0.014395739883184433,4.0784852899378166e-05
0,0.03137707710266113,0.03138197585940361,0.0002627601788844913
0,0.020673228427767754,0.020674919709563255,9.551914263283834e-05
0,0.018187567591667175,0.0181885939091444,7.299769640667364e-05
0,0.025956042110919952,0.025959506630897522,0.00016898529429454356
0,0.021708397194743156,0.021710392087697983,0.00010512729932088405
0,0.03261873126029968,0.03262389823794365,0.00028553660376928747
0,0.019603339955210686,0.01960473321378231,8.572184742661193e-05
0,0.013680463656783104,0.013680609874427319,3.5145541914971545e-05
0,0.07828991860151291,0.07829708606004715,0.0011892464244738221
0,0.028636811301112175,0.0286411102861166,0.0002140965370927006
0,0.03621396794915199,0.03621992468833923,0.000353671086486429
0,0.020468585193157196,0.02047021873295307,9.363416756968945e-05
0,0.014891252852976322,0.014891577884554863,4.479466952034272e-05
0,0.018822081387043,0.01882326789200306,7.866351370466873e-05
0,0.02637406438589096,0.026377685368061066,0.00017583605949766934
0,0.03431866317987442,0.03432420268654823,0.00031737086828798056
0,0.028932614251971245,0.028936978429555893,0.00021923435269854963
0,0.03770129382610321,0.037707578390836716,0.00038269974174909294
0,0.029856311157345772,0.029860876500606537,0.0002354639145778492
0,0.04731549322605133,0.04732388257980347,0.0005650971434079111
0,0.01784631796181202,0.01784726046025753,6.997731543378904e-05
0,0.09031111747026443,0.0903162732720375,0.0013829241506755352
0,0.02599686197936535,0.026000341400504112,0.0001696509716566652
0,0.13296714425086975,0.13296940922737122,0.0016727529000490904
0,0.02792425826191902,0.02792840264737606,0.00020184446475468576
0,0.0516902320086956,0.05169958248734474,0.0006481027230620384
0,0.02164323814213276,0.021645212545990944,0.00010451919661136344
0,0.019812801852822304,0.019814252853393555,8.762830111663789e-05
0,0.06092414632439613,0.06093437224626541,0.0008316945750266314
0,0.1197032630443573,0.11970611661672592,0.0016164362896233797
0,0.08597096800804138,0.08597679436206818,0.0013403658522292972
0,0.02263277769088745,0.022635068744421005,0.00011738191096810624
0,0.01596084050834179,0.015961363911628723,5.368141864892095e-05
0,0.026401029899716377,0.02640466019511223,0.00017628040222916752
0,0.025585729628801346,0.02558905817568302,0.00016297781257890165
0,0.02073482982814312,0.020736539736390114,9.608750406187028e-05
0,0.02530885860323906,0.025312084704637527,0.00015852501383051276
0,0.018037108704447746,0.018038097769021988,7.166360592236742e-05
0,0.025690240785479546,0.025693606585264206,0.0001646673772484064
0,0.021252870559692383,0.021254729479551315,0.00010088463022839278
0,0.024974601343274117,0.024977706372737885,0.0001531950692879036
0,0.03191480040550232,0.03191981464624405,0.0002725722442846745
0,0.019699417054653168,0.01970083639025688,8.65956608322449e-05
0,0.028705798089504242,0.02871011197566986,0.0002152922097593546
0,0.016661925241351128,0.01666259579360485,5.965660966467112e-05
0,0.021809035912156105,0.02181106060743332,0.00010606754221953452
0,0.019877679646015167,0.01987914927303791,8.822017844067886e-05
0,0.026613974943757057,0.026617685332894325,0.00017980014672502875
0,0.016911450773477554,0.016912175342440605,6.18084886809811e-05
0,0.01813426800072193,0.018135281279683113,7.252473733387887e-05
0,0.02288498356938362,0.02288735844194889,0.0001211000417242758
